sr,Locality_Name,"Post_
Code",Municipality_Name,"Ward_
Name",LGA,District_Name,"District_
Code","Region_
Name","Region_
Code"
2169,Marcus Hill,3222,Greater Geelong City Council,Bellarine,50601,Bellarine,5,Western Victoria,8
2170,Mardan,3953,South Gippsland Shire Council,Tarwin Valley,53803,Gippsland South,36,Eastern Victoria,2
2171,Marengo,3233,Colac Otway Shire Council,Unsubdivided,51501,Polwarth,67,Western Victoria,8
2172,Maribyrnong,3032,Maribyrnong City Council,River,55201,Footscray,30,Western Metropolitan,7
2173,Marionvale,3634,Greater Shepparton City Council,Unsubdivided,52501,Shepparton,75,Northern Victoria,4
2174,Markwood,3678,Wangaratta Rural City Council,South,52703,Ovens Valley,65,Northern Victoria,4
2175,Marlbed,3483,Buloke Shire Council,Mallee,57102,Mildura,49,Northern Victoria,4
2176,Marlo,3888,East Gippsland Shire Council,Unsubdivided,53601,Gippsland East,35,Eastern Victoria,2
2177,Marnoo,3387,Northern Grampians Shire Council,Central,57401,Ripon,72,Western Victoria,8
2178,Marnoo East,3477,Northern Grampians Shire Council,Central,57401,Ripon,72,Western Victoria,8
2179,Marnoo West,3387,Northern Grampians Shire Council,Central,57401,Ripon,72,Western Victoria,8
2180,Marong,3515,Greater Bendigo City Council,Lockwood,50202,Bendigo West,8,Northern Victoria,4
2181,Marong,3515,Loddon Shire Council,Tarnagulla,56503,Ripon,72,Western Victoria,8
2182,Maroona,3377,Ararat Rural City Council,Unsubdivided,51401,Lowan,44,Western Victoria,8
2183,Maroona,3377,Ararat Rural City Council,Unsubdivided,51401,Ripon,72,Western Victoria,8
2184,Marraweeney,3669,Strathbogie Shire Council,Honeysuckle Creek,53101,Euroa,27,Northern Victoria,4
2185,Marshall,3216,Greater Geelong City Council,Kardinia,50603,South Barwon,76,Western Victoria,8
2186,Marungi,3634,Greater Shepparton City Council,Unsubdivided,52501,Shepparton,75,Northern Victoria,4
2187,Marungi,3634,Moira Shire Council,Unsubdivided,52901,Ovens Valley,65,Northern Victoria,4
2188,Marungi,3634,Moira Shire Council,Unsubdivided,52901,Shepparton,75,Northern Victoria,4
2189,Maryborough,3465,Central Goldfields Shire Council,Maryborough,56302,Ripon,72,Western Victoria,8
2190,Maryborough,3465,Central Goldfields Shire Council,Paddys Ranges,56303,Ripon,72,Western Victoria,8
2191,Maryborough,3465,Central Goldfields Shire Council,Tullaroop,56304,Ripon,72,Western Victoria,8
2192,Maryknoll,3812,Cardinia Shire Council,Bunyip,54302,Narracan,58,Eastern Victoria,2
2193,Marysville,3779,Murrindindi Shire Council,Cathedral,53001,Eildon,24,Northern Victoria,4
2194,Maryvale,3840,Latrobe City Council,Central,53701,Morwell,54,Eastern Victoria,2
2195,Maryvale,3840,Latrobe City Council,East,53702,Morwell,54,Eastern Victoria,2
2196,Massey,3482,Buloke Shire Council,Mount Jeffcott,57103,Ripon,72,Western Victoria,8
2197,Matlock,3723,Mansfield Shire Council,Unsubdivided,58001,Eildon,24,Northern Victoria,4
2198,Matlock,3723,Yarra Ranges Shire Council,O'Shannassy,56206,Eildon,24,Northern Victoria,4
2199,Maude,3331,Golden Plains Shire Council,Unsubdivided,50501,Buninyong,16,Western Victoria,8
2200,McCrae,3938,Mornington Peninsula Shire Council,Seawinds,55705,Nepean,61,Eastern Victoria,2
2201,McIntyre,3472,Loddon Shire Council,Tarnagulla,56503,Ripon,72,Western Victoria,8
2202,McKenzie Creek,3401,Horsham Rural City Council,Unsubdivided,56801,Lowan,44,Western Victoria,8
2203,McKenzie Hill,3451,Mount Alexander Shire Council,Castlemaine,56702,Bendigo West,8,Northern Victoria,4
2204,McKenzie Hill,3451,Mount Alexander Shire Council,Loddon River,56704,Bendigo West,8,Northern Victoria,4
2205,McKinnon,3204,Glen Eira City Council,Rosstown,54602,Bentleigh,9,Southern Metropolitan,6
2206,McKinnon,3204,Glen Eira City Council,Tucker,54603,Bentleigh,9,Southern Metropolitan,6
2207,McLoughlins Beach,3874,Wellington Shire Council,Coastal,53902,Gippsland South,36,Eastern Victoria,2
2208,McMahons Creek,3799,Yarra Ranges Shire Council,O'Shannassy,56206,Eildon,24,Northern Victoria,4
2209,McMillans,3568,Gannawarra Shire Council,Patchell,57203,Murray Plains,57,Northern Victoria,4
2210,McMillans,3568,Gannawarra Shire Council,Yarran,57204,Murray Plains,57,Northern Victoria,4
2211,Mead,3568,Gannawarra Shire Council,Patchell,57203,Murray Plains,57,Northern Victoria,4
2212,Meadow Creek,3678,Wangaratta Rural City Council,South,52703,Ovens Valley,65,Northern Victoria,4
2213,Meadow Heights,3048,Hume City Council,Meadow Valley,54803,Broadmeadows,12,Northern Metropolitan,3
2214,Meatian,3585,Gannawarra Shire Council,Avoca,57201,Murray Plains,57,Northern Victoria,4
2215,Meatian,3585,Swan Hill Rural City Council,Unsubdivided,57001,Murray Plains,57,Northern Victoria,4
2216,Meeniyan,3956,South Gippsland Shire Council,Strzelecki,53802,Gippsland South,36,Eastern Victoria,2
2217,Meeniyan,3956,South Gippsland Shire Council,Tarwin Valley,53803,Gippsland South,36,Eastern Victoria,2
2218,Meering West,3579,Gannawarra Shire Council,Avoca,57201,Murray Plains,57,Northern Victoria,4
2219,Meerlieu,3862,Wellington Shire Council,Central,53901,Gippsland East,35,Eastern Victoria,2
2220,Melbourne,3000,Melbourne City Council,Unsubdivided,50001,Melbourne,47,Northern Metropolitan,3
2221,Melbourne,3004,Melbourne City Council,Unsubdivided,50001,Prahran,68,Southern Metropolitan,6
2222,Melbourne,3004,Port Phillip City Council,Gateway,51102,Albert Park,1,Southern Metropolitan,6
2223,Melbourne,3004,Port Phillip City Council,Gateway,51102,Prahran,68,Southern Metropolitan,6
2224,Melbourne,3004,Port Phillip City Council,Lake,51103,Prahran,68,Southern Metropolitan,6
2225,Melbourne Airport,3045,Hume City Council,Jacksons Creek,54802,Sunbury,79,Western Metropolitan,7
2226,Melton,3337,Melton City Council,Coburn,55402,Melton,48,Western Victoria,8
2227,Melton,3337,Melton City Council,Watts,55403,Melton,48,Western Victoria,8
2228,Melton South,3338,Melton City Council,Coburn,55402,Melton,48,Western Victoria,8
2229,Melton West,3337,Melton City Council,Coburn,55402,Melton,48,Western Victoria,8
2230,Melville Forest,3315,Southern Grampians Shire Council,Unsubdivided,52001,Lowan,44,Western Victoria,8
2231,Melwood,3875,East Gippsland Shire Council,Unsubdivided,53601,Gippsland East,35,Eastern Victoria,2
2232,Mena Park,3373,Pyrenees Shire Council,Mount Emu,51905,Ripon,72,Western Victoria,8
2233,Mentone,3194,Kingston City Council,Chicquita,54904,Mordialloc,52,South-Eastern Metropolitan,5
2234,Mentone,3194,Kingston City Council,Como,54905,Mordialloc,52,South-Eastern Metropolitan,5
2235,Mentone,3194,Kingston City Council,Como,54905,Sandringham,74,Southern Metropolitan,6
2236,Menzies Creek,3159,Cardinia Shire Council,Ranges,54307,Gembrook,34,Eastern Victoria,2
2237,Menzies Creek,3159,Yarra Ranges Shire Council,Lyster,56204,Monbulk,51,Eastern Victoria,2
